Text_Generated,Language_Code,Model_Identifier,Label
"ukusukela ekuphileni impi- lo yobumpofu eMpumala- nga Kapa, ukuya ekutholeni uthando lwezobuciko kanye nomsebenzi wezandla futhi manje useqhuba eyakhe imi- hlangano yokucobelelana ngolwazi ukuze abelane ngamakhono akhe nabantu besifazane abangasebenzi. UFuma wazalelwa eloki- shini elingaphandle kwase- Queenstown eMpumalanga Kapa, ehlala endlini encane namalungu omndeni wakhe ayi-15.
“Umndeni wami wawunge-
nayo imali eyanele yokungi- hambisa esikoleni. Njengoba ngangingafundile, kwadinge- ka ukuthi ngithole indlela yami yokwenza imali,” kusho uFuma.
Wachitha amahora amaningi efunda  ukukhrosha  (uku-
nitha) wase eya eKapa eyo- hlala nodadewabo. UFuma wabe esezifundisa ukwenza umsebenzi wobuhlalu, wase ethuthela eMbekweni e-Paarl ukuyofuna amadlelo aluhlaza.",zu,human,0
"Alikho ikilasi eli ngcono konjiniyela abasaqeqeshwa u kwedlula izizinda zokwakha ezimahhadlahhadla, ezi gcwele izintuli nokuduma kwemishini nemijuluko ya madoda nabesifazane be matasa besebenza kanzima.
UThabiso Dladla no-Sumay Maharaj bangabasizi bonjini yela [ama-ARE] esizindeni abacobelela ulwazi koza kwabo abasemnkantshubo mvu esizindeni sokukhuli swa nokuthuthukiswa ko mgwaqo onguthelawayeka u-N2 phakathi kwendawo yaseMthunzini naseMpange ni ogwini olusenyakatho ne sifundazwe saKwaZulu-Na tali.
“Senza umsebenzi othi awu fane ncamashi nowama-ARE.
Siyahlola, sibale isitokwe, senze lokho esiyalelwa uku thi sikwenze njengabasizi, senze imiyalelo yesizinda, siphinde siphendule noma yimiphi imibuzo emayelana nobunjiniyela evela enka mpanini eyakhayo,” kusho uDladla.",zu,human,0
"Ngosuku lokuqala lonyaka kowezi-2022, isizwe sabuthana ndawonye ngomoyawokuzovalelisa owayenguMbhishobhi omkhuluu-Desmond Tutu esontweni i-St George’s Cathedral eKapa.
Kwakungumzuzu obuhlungu kakhulu ngesikhathi sikhumbula impilo negalelo lesakhamuzi esithandekayo sezwe lakithi, ngezindlela eziningi, ebesingunembeza wokuziphatha esizweni sakithi.
Ngesikhathi esifanayo, umngcwabo wakhe wabungaza ubugugu ayebumele.
Kwakungumbungazo wobumbano kanye nokuhlukahlukana kwabantu bakithi, futhi kuyisikhumbuzo sokuzidela okwenziwa ngabantu abaningi ukuze sizuze intando yeningi labantu ezweni lakithi.",zu,human,0
"Umbiko wokugcina woPhiko Olukhethekile Kwezokuphenywa Kwamacala (i-SIU) ophenyweni lwawo ngezinsolo ezihlobene nanoma ikuphi ukusetshenziswa budedengu kwezimali ze-COVID-19, kuzo zonke izinhlaka zikahulumeni nakumkhakha ozimele usanda kugunyazwa nguMongameli u-Cyril Ramaphosa ukuthi ukhishelwe umphakathi.
Umbiko uyisinyathelo esibaluleke kakhulu ekulweni nenkohlakalo nokuphatha budedengu kwimikhakha kahulumeni nozimele, ubeke  kanjalo uMongameli.
NgoNtulikazi ngowezi-2020, uMongameli u-Ramaphosa wagunyaza uphenyo lwe-SIU.
Ngaleso sikhathi, waqinisekisa ukuthi uma i-SIU ithola ubufakazi bokuthi ubugebengu benzekile, izobophezeleka ukuthi idlulisele ubufakazi kuPhiko Lwezokushushisa Kuzwelonke (i-NPA).",zu,human,0
"Uhlelo Lokwesekwa No kuthuthukiswa Kwabalimi selusize abantu abasha aban jengoWayne Mansfield (one minyaka engama-33 ubuda la) wasePaarl, osuke ekubeni asebenze njengomdayisi kamalume wakhe eMakethe yaseKapa ngesikhathi esa funda isikole njengoba ma nje esedayisa olamula bakhe abatshale esiqeshini somhla ba asiqashile.
Eminyakeni eyishumi eye dlule, ngesikhathi engusoma bhizinisi oneminyaka enga ma-23 ubudala, uMansfield walahla ithuba lokusebenza epulazini ayebheka kulona olamula ukuze athengise kabusha. Ngaleso sikhathi  wayengenandaba nokulima.
Kodwa-ke, iminyaka emba lwa eyalandela, wawushi ntsha umqondo lapho ebona ukukhula kwesidingo sola mula.",zu,human,0
"Abantu abasha abangama-25 baKwaZulu-Natali sebethole ukuqeqeshwa baphide baqashwa ngenxa yokuvulwa kwemboni entsha yeMahindra.
Abasebenzi bathola  ukuqeqeshwa ngokuba mbisana nenkampani  yakwa-Mahindra kanye ne-AIH Logistics futhi bazohanjiswa e-India  ukuze bayothola okunye ukuqeqeshwa lapho kudi ngeka khona.
Ukulinga ukwakhiwa kwezimoto kwesikhungo kuyaqhubeka futhi kuli ndeleke ukuthi kukhiqizwe izimoto eziyizi-2 000 ngonyaka, bese ngokuhamba kwesikhathi kube yizimoto eziyizi-4 000 ngonyaka.
 “Ukutshalwa kwezimali kuhle ngokuphathelene nokuzethemba kwezama bhizinisi. Kuyaqhubeka nokukhombisa ukuthi  lapha KwaZulu-Natali siyindawo ekahle kwaba tshala izimali.",zu,human,0
"Lesi sikole, esizinze eMthatha eMpumalanga Kapa, siqale ukusebenza kwisakhiwo segalaji ekhaya lelungu lomphakathi uNkululeko Ralo, esethiwe ngaye.
Eminyakeni eyedlule, lesi sikole sathutha izikhathi eziningana njengoba sasikhula.
Noma kunjalo, abafundi kanye nothisha abakaze bazuze zinsiza ezifanele kuze kube manje, ngesikhathi bengena eminyangweni emisha, yesikole sezinga eliphezulu.
Lesi sikole sakhiwe saqedwa njengengxenye yoHlelo Olusheshisiwe Lokulethwa Kwengqalasizinda Yezikole (i-ASIDI), olwaqaliswa ngokusemthethweni nguMnyango Wezemfundo Eyisisekelo ngowezi-2011.
Lolu hlelo kuhloswe ngalo ukushintsha izikole ezibeka engcupheni ukuphepha kwabafundi kanye nabasebenzi, ngenxa yokuswelakala kwengqalasizinda efanele, amanzi, ukuthuthwa kwendle kanye nogesi.",zu,human,0
"UMashego odabuka eSebokeng lapha endaweni yase-Gauteng e-Vaal uthi ubengeke akwazi ukuzi khokhela imali yokufunda kanye nezinye izindleko ezi za nokufunda emfundweni ephakeme uma ubengezange wathola uxhasomali lomfu ndaze we-NSFAS.
“Ukwengeza kulokhu, imali yokuphila yenyanga nenya nga engiyithola ku-NSFAS ingenza ngikwazi ukufunda futhi ukulala ngidlile,” kusho yena.
UMashego ungumfundi owenza unyaka wesithathu eziqwini zakhe zobunjiniyela kwezokwakha imigwaqo namabhuloho i-civil engi neering eNyuvesi yasePitoli.
“Imali yokufunda ibiza ngokwedlulele. Ngokomkha kha engiwukhethile, bengi ngeke ngikwazi ukukhokhela ngisho imali yokufunda izi nyanga eziyisithupha, ngi ngasakubali okonyaka owo dwa-ke nje lowo,” kuchaza yena.",zu,human,0
"Uma ngabe ngihlonzwa nje-ngoneCOVID-19 , kumele ngi hlale isikhathi esingakanani endaweni yokuhlala ngawedwana?Abantu abahlonzwe njenga-baneCOVID-19 , kepha abangena zo izimpawu, kumele baqhubeke bahlale endaweni yokuhlala ngawedwana ekhaya noma esikhungweni sokuhlala ngawedwana sikahulumeni izinsuku eziyi-10, ukusuka ngosuku othole ngalo imiphumela ethi unaleli gciwane.Labo abanezimpawu ezincane kumele baqhubeke bahlale endaweni yokuhlala ngawedwana ekhaya noma esikhungweni sokuhlala ngawedwana sikahulumeni izinsuku eziyi-10, uku suka ngosuku okwaqala ngalo izimpawu zaleli gciwane.Labo abanezifo ezibucayi, okumele baye esibhedlela, kumele baqhubeke bahlale endaweni yokuhlala ngawedwana izinsuku eziyi-10, ukusuka sebezizwa ngconywana futhi bengasayidingi i-oksijini.",zu,human,0
"Uhlelo Lwenkantolo iKe Bona Lesedi luyatholakala eziNkanto lo eziningi ezisebenza Ngezenzo Zokuphula uMthetho Wezoca-nsi kanye nezinye izinkantolo ezisebenza ngamacala ahlobene ne-GBV . Umusho othi Ke Bona Lesedi uhunyushelwe ususelwa olimini lwe-Setswana nochaza ukuthi ‘Ngiyakubona ukukhanya’. Isisulu se-GBV singafaka isicelo sosizo kwi-NPA ukuze sitholeukusizakala. Umshushisiomkhulu womphakathi noma umphathi wenkantolo uzoqoka isikhulu senkantolo ukuze si-kusize. “Lo msebenzi awuthembisi imiphumela ethile okwamanje futhi udaba lomunye nomunye lwehlukile. Noma kunjalo, usiza kakhulu ekunikeni amandla futhi ubuyise isithunzi saleso sisulu,” kusho isitatimende se-NPA. Kunezikhulu zenkantoloezingama-161 ezinkantolo eza-hlukene ezweni jikelele.",zu,human,0
"Umnyango uyethemba  ukuthi lokhu kuzolekelela ekuphuculeni izinga lokufu nda nokufundisa ohlelweni lwemfundo eyisisekelo ezi ndaweni zasemakhaya.
Okwamanje lolu hlelo lu salingwa ezifundeni ezimbi li esifundazweni ngasinye kwezintathu ezisezindaweni zasemakhaya ezingaqhubi neze kahle kwezemfundo, okubalwa kuzona isifunda i-Alfred Nzo East District kanye ne-OR Tambo Coa stal District eMpumalanga Kapa, isiFunda iLembe kanye noMzinyathi KwaZulu-Na tali, ngokunjalo nesiFunda i-Sekhukhune kanye neMo pani eLimpopo.
UMqondisi Omkhulu  woPhiko Lwezokuqaliswa Nokuthuthukiswa Kohlelo Lokufunda eMnyangwe ni weMfundo Eyisiseke lo u-Seliki Tlhabane, uthe umnyango usuqashe intsha ephothule umatikuletshe ni elinganiselwa kuma-750 ukuba ibe ngaBasizi Bothisha Ezikoleni Ezisezindaweni Zasemakhaya.",zu,human,0
"Isimo esiqhubekayo kwa-Israeli kanye nase-Palestine siqinisekisa lokhu abantu baseNingizimu Afrika abakwaziyo nabo, ukuthi izingxabano ezinzima zingaxazululwa kuphela ngokuxoxisana ngokuthula.  Siphinde futhi sibonise ukuthi ngaphandle kokuthi kukhulunywe ngesisusa sengxabano, kulesi sigameko okungukuhlala ngoku ngekho emthethweni kwa-bantu bakwa-Israeli emhlabeni wabantu base-Palestine kanye nokunqatshelwa kwelungelo lokuzibusa labantu base-Palestine, ngeke kuze kube nokuthula. Udlame lwakamuva nje luqutshulwe isinqumo senkantolo yakwa-Israeli  ebesixosha imindeni ema khaya ayo endaweni yase-Sheikh Jarrah ese Mpumalanga ye-Jerusalema ukuze kunikezwe indawo yokuhlala kubantu bakwa-Israeli.",zu,human,0
"Kodwa amazwe anezikhu ngo eziqinile, izinhlelo zobu lungiswa eziqaphile kanye nabezindaba abanamandla akwazile ukugwema ukuthi amalungelo abantu  abukelwe phansi nokuhlukunyezwa kweziphathimandla zo mbuso.
Sekube yizinyanga ezi yisithupha selokhu kwame nyezelwa isimo senhlekelele kazwelonke. Ngaphezu kwesimo esingakaze sibonwe sesifo kanye nezingqinamba zokubeka izwe elinabantu abayizigidi ezingama-58 ngaphansi kokuvalwa kwe zwe, senze kahle kakhulu.
Sikwazile ukunqanda uku bhebhetheka kwegciwane ikakhulukazi ngenxa yokuse benza ngokubambisana nokuqaphela kwazo zonke izakhamuzi.
Lokhu akuyona into enca ne ngenxa yokusebenza ngokuzikhandla kwa bezindaba bakithi.
Kumele sizibonge kakhulu izintatheli ezisebenza kanzi ma nangokuzimelela zase Ningizimu Afrika.",zu,human,0
"Kodwa manje, ukudlondlobala kwesibalo sabantu abanegci-wane esasitshelwe ngako yizazi zezempilo, sekuphezu kwethu. Abantu baseNingizimu Afrika abangaphezu kwekota lesigidi sebetheleleke ngegciwane le-co-rona, futhi siyazi ukuthi baningi abanye abatheleleke ngalo leli gciwane kodwa abangabonakali. Njengamanje njalo ngosuku sithola abantu abangaphezu kwezi-12,000 abanaleli gciwane.Kusukela ekuqaleni kwalo  mbhedukazwe ngoNdasa, okungenani abantu abayizi-4,079 sebebulewe yigciwane leCOVID-19. Njengoba izingxenye ezithile zezwe lethu zihlaselwe isimo se-zulu esiletha amakhaza ashubisa umnkantsha eqhamuka ngasoLwandle lwe-Antilathikhi kulesi sikhathi sonyaka, kunezinye izingxenye ezimbalwa zezwe ezingeke zichaphazelwe yileli gciwane le-corona.",zu,human,0
"Lokhu kube nzima kakhulu ngenxa yobhubhane, imizamo yokuvukela umbuso ngoNtu likazi ngowezi-2021, kanye nezikhukhula ezingxenyeni zaKwaZulu-Natali, eMpu malanga Kapa naseNyakatho Ntshonalanga.
Kukho konke lokhu, inkinga kagesi nayo ivele yenyukela, yadala umonakalo emnothweni futhi yathwesa ubunzima ama khaya namabhizinisi.
Noma kunjalo, ngisho nakuzo lezi zinselele ezesa bekayo, umphakathi wakithi kanye nomnotho kubonise ukuqina. Futhi izinkomba zithi umnotho wethu ubonisa izimpawu ezinhle zokukhula.
Izibalo zakamuva zemise benzi, ikakhulukazi, izona ezilokozisa inhlansi yethemba.
Ezezibalo eNingizimu Afrika ziqophe ukwehla kwe zinga labantu abangasebenzi kwikota yesibili yowezi-2021.",zu,human,0
"Ngesikhathi izingqalabutho zakithi zenza uhlaka loSomqulu Wenkululeko ngowe-1955, izimiso zawo ezifakwe kuMthethosisekelo wethu, babeka ukuthi iNingizimu Afrika eyawo wonke umuntu ohlala kuyona, babehlose umphakathi ongenako ukuzibeka phambili ngokobuhlanga, ngokobuzwe, ukucwasana ngokwebala  nangokobulili.  Ngakho-ke kuyaphazamisa kakhulu ukuthi izigameko zakamuva zokulwa nabantu bokufika ezingxenyeni zezwe zibuyisa imuva lethu lobandlululo. Sibone abantu bemiswa emigwaqeni ngabantu abathile abayizakhamuzi bephoqwa ukuba bakhiphe omazisi abaqinisekisa isimo samo sokuba kuleli lizwe.
Sibone abanye abaholi bezepolitiki benza inkulumo engaqinisekisiwe ngabokufika bexhaphaza izikhalo zabantu ukuze bezozuza okuthile kupolitiki.",zu,human,0
"“Ukusebenzisa imali nge ndlela engafanele kufana nesikweleti esiyiphela e ndlebeni. Kuhle ukugwema ukuchitha imali ngendlela engafanele kulawa maholide kaKhisimusi ngoba kungaba nomthelela omkhulu emalini yakho kanye nakuhlelo lwakho esikhathini esizayo,” ngokusho komphathi wezokukhangisa nokudayisa e-DebtSafe u-Matthys Po tgieter.
“Ubumnandi bokuthenga ngenyanga kaLwezi noZi -bandlela bobesikhashana futhi abathengi bazokuzwa ubunzima bokusaphaza ima li ekupheleni koMasingana 2019. Ungayisebenzisi imali ongenayo,” kwengeza u-Po tgieter.
U-Mellony Ramalho we-A frican Bank uthi abasebenzi bajwayele ukusheshe bahole ngenyanga kaZibandlela, okwenza bawulinde eside isikhathi umholo wabo wa ngoMasingana.",zu,human,0
"Umqondisi wohlelo, uDkt u-Sandy Malapile, uthi isiti-fiketi sikamatikuletsheni siba-luleke ngendlela eyisimanga ngoba ngaphandle kwaso,iminyango yamathuba emini-ngi ihlala ivalekile. “Inhlangano Yomkhakha Wokuqeqesha kanye Nezi-phathimandla Zemfundo (i-SETAs), izinikele emsebe-nzini wokukhuphula izinga lamakhono esizwe ngezi -nhlelo zamakhono kanye nokuqeqeshelwa ukufundela umsebenzi, kanti konke lokho kudinga ukuthi abafundi babe nomatikuletsheni,” kusho uDkt Malapile.  Lwethulwa ngokusemthe-thweni ngoMasingana kowe-zi-2016, lolu hlelo Lwethuba Lesibili lwesekela wonke umuntu – wanoma yimuphi unyaka wobudala – ofuna ukuthola noma enze ngcono imiphumela yesitifiketi sikamatikuletsheni, isifu-ndo ngesifundo kanti futhi lokhu kwenzeka ngokufunda ngezikhathi ezithile. Konke lokhu kumahhala.",zu,human,0
"Izingxoxo zezokuxhumana ezenziwa ngezobuchwepheshe ezaziwa ngeVuk Talks  ebezibanjwe, wuPhiko Lohlelo LukaHulumeni Lwezokuxhumana Nokudluliswa Kolwazi, bezibanjwe ukuze kugqugquzelwe igunya, izinqubomgomo kanye nezinsiza ezihlinzekwa yiKhomishana Yokubhalisa Izinkampani Nempahla Yokuzakhela (i-CIPC), Izinkantolo Zezinkampani (ama-CT) kanye neKhomishana Enkulu Egxile Ekuthuthukisweni Komnotho wabantu Abamnyama iBroad-Based Black Economic Empowerment (i-B-BBEE).
Zonke lezi yizinhlaka zoMnyango Wezokuhwebelana, Ezezimboni kanye Nokuncintisana.",zu,human,0
"ENkulumeni yami yo kuqala Engesimo Sezwe, ngowezi-2018, ngenza isethembiso sokwenza uguquko lokulwa ne nkohlakalo ezikhungweni zethu zikahulumeni kanye nokulwa nokukhwabanisa nenkohliso emkhakheni ozimele ngomfutho na ngenjongo efanayo.
Kusukela lapho, besilokhu sisebenza ngokuzikhandla ukuqinisa nokweseka ama-ejensi ezomthetho nalabo abase benzisana nabo. Sisungule uPhiko Lwezokuphenya kwiNhlangano Yezo kushushisa Kuzwelonke ukuze lubhekane nenko hlakalo esezingeni eli phezulu kanye neNka ntolo Ekhethekile ukuvu mela uPhiko Oluphenya Amacala Akhethekile (i-SIU) ukuthi ikwazi ukubuyisa izimali ezebiwe kalula.",zu,human,0
"Akukho ukungabi nabu lungiswa obedlula umpha kathi lapho abanye baphila ngokunethezeka nokungasweli lutho, ngesikhathi abanye be-zabalazela ukuphila ngalokhu okuncane abanakho noma ngalokhu abangenakho nhlobo.
 Yebo, lena imiphumela emibi eyasala yesikhathi esedlule ebesinokukhubazeka nokungalingani. Kodwa futhi kuyizimpawu zokwehluleka kwethu emphakathini wase-mva kobandlululo. Ukuvalwa kwezwe kulolonke lakuleli ngenxa yokulwisana negci-wane le-corona  sekuvele kwa-bhebhethekisa kakhulu inkinga elokhu yabakhona.
Emavikini ambalwa edlule, sesibhekane nezithombe ezile-tha usizi zabantu abahluphekile bebanga izijumbana zokudla ezikhungweni zokunikezela ngokudla kanye nemibhikisho yemiphakathi ngokuswelakala kokudla.
Siphinde futhi sabhekana nezi nsolo eziphazamisayo nezihla-zayo.",zu,human,0
"UNomagcinandile Suduka (one minyaka enga ma-27) okhulisa ifa lomnde ni wakhe kanye nomcebo ngokutshala izimali zakhe kwezolimo.
Umnikazi we4 U and 4 Me Primary Cooperative esigo-dini sase-Mooiplaas uthole ukuxhaswa esikhwameni soMnyango Wezolimo, Ukuguqulwa komhlaba noku Thuthukiswa Kwezindawo Zasemakhaya segciwane leCorona  (i-COVID-19) ngepulazi lakhe lamaqanda, imfuyo kanye nezitshalo.
Umnyango usukhiphe isi gidigidi esi-R1.2 samavawu sha kubalimi abawadingayo.
USuduka uthi amavawusha akhe azomsiza ukukhulisa umkhiqizo wakhe wamaqa-nda ebhizinisini lakhe. “Ngithole amavawusha amathathu ayisamba esiyizi-R19 000.",zu,human,0
"“Asiwona umuthi noma izilwane njengokokucabanga kwabantu. Singabantu njengabo bonke ababantu.""USithibe utholakala emikhakheni eminingi. Uwunobuhle omodelayo, osebenzisa imfashi ni ukuqwashisa abantu ngokuba nebala elimhlophe futhi uyi sishoshovu sabantu abaphila nokukhubazeka eFreyistata.
Uthe wakhula emndenini ongazange umenze azizwele ehlukile noma engathandwa ngokwanele ngenxa yokuba nebala elimhlophe.",zu,human,0
"U-Childline South Africa, inhlangano engenzi nzuzo evikela izingane kuzo zonke izinhlobo zodlame futhi ekhuthaza ukuhlonishwa  kwamalungelo ezingane eNi ngizimu Afrika, uthi abazali kumele baxoxisane ngokwa khayo nezingane.  Ningazithethisi; khuluma ni nazo ngenhlonipho; zivumeleni zizikhethele, zibandakanyeni ezinhle lweni zokuthathwa kwezi nqumo; zifundiseni ngoku phathelene nokufanele  kanye nokungafanele; bese nizigqugquzele ukuthi zisho ukuthi zizizwa kanjani.
Ningakwenza lokhu  ngokubamba imihlanga -no yomndeni njalo, lapho kukhuluma futhi kulalela khona wonke umuntu. Uku khuluma kuyindlela engco no kakhulu yokufundisa izingane futhi ungakhutha za ukuziphatha kahle ngo kuvele nje uzichazele izi nto.",zu,human,0
"NgokoMnyango Wezemfundo Ephakeme  Nokuqeqeshwa, uxhaso lwe-NSFAS lutholakala  entsheni eseyiqedile ukufunda noma esivele ifunda kunoma iliphi izinga esikhungweni semfundo ephakeme.
Bangafaka izicelo zoxhaso lwe-NSFAS lokuyofunda enyuvesi noma emakolishi ezemfundo yokuqeqeshwa kwezobuchwepheshe kanye namakhono (ama-TVET), kodwa kumele bakwenze lokho ngaphambi kokuthi kufike usuku lokuvalwa  kokufakwa kwezicelo zalolu xhaso okuwumhla ziyi-7 kuMasingana, kowezi-2022.",zu,human,0
"Baphawula ngokwenyuka kokudlwengulwa kanye namacala ezocansi, babhala ngokuthi abesifazane basaqhubeka nokuhlalela ovalweni; futhi sebelahla ithemba kumthetho.
Ngathinteka kakhulu futhi ngaphinde ngathintwa wukulandisa kwabo ngokwesaba abanakho abesifazane bezwe lakithi ababhekana nakho imihla namalanga.
Ukubhekana nokuhlupheka abesifazane kanye nezingane ababhekene nakho siphasise imithetho eklanyelwe ukubavikela. Kodwa naphezu kwezijeziso zokususa ababhebhezeli balezi zenzo ezimbi emphakathini, abesifazane kanye nezingane bayaqhubeka nokuhlushwa futhi bayabulawa.",zu,human,0
"Abanikazi bamabhi zinisi amancane nabathengisa  emgwaqeni bayingxenye yabantu baseNingizi mu Afrika abashayeke kakhulu ngokuvalwa kwezwe. Ukuze badlule kulesi sikhathi esinzi-ma, labo somabhizinisi bangasebenzisa ithuba ngokusebenzisa izindle-la eziningi zokungenelela uhulumeni azibekele uku siza bona.
Isikhwama Sosizo Lwezikweletu Oluqondiswe Emabhizinisini Amancane Kulandela isimemezelo sokuvalwa kwezwe, uMnya ngo Wezokuthuthukiswa Kwamabhizinisi Amancane wavula isikhwama sosizo lwezikweletu oluqondiswe emabhizinisini amancane ashayeke kakhulu ngenxa yobhubhane lwe-COVID-19 .
Ingaphezu kwezigidi ezingama-R500 imali ekhona kulesi sikhwama, okumele amabhizinisi amancane ukuze ayithole afake izicelo ngendlela ye-inthanethi. Nazi izinyathelo okumele zilandelwe uma ufaka isicelo:1.",zu,human,0
"Ngokusho komnyango, uma ungumama onegciwane le-HIV futhi oncelisayo, kuba lulekile ukuthi uxoxisane nomeluleki wakho we-HIV ngezindlela ezehlukene zoku pha umntwana ukudla.
Uma ukhetha ukunce lisa ibele, qinisekisa ukuthi umuncelisa ibele kuphela isikhathi esiyizinyanga  eziyisithupha.
Ucwaningo lubonise ukuthi umntwana unamathuba ayingcosana kakhulu oku thola i-HIV obisini lwebele uma umama emuncelisa ibele kuphela.
Ngalesi sikhathi usakhu lelwe, futhi uma usancelisa, qinisekisa ukuthi usebenzisa ijazi lomkhwenyana uma uya ocansini ukuze uzogwema ukusuleleka ngegciwane okusha. Uma unanoma yiyiphi inkinga efana nezingono ezibuhlungu noma amabele abuhlungu, qinisekisa ukuthi uya emtholampilo ngokushe sha uzothola usizo.",zu,human,0
"L o k h u  k u b o n a k a l e  ngokusobala ezigamekweni ezibuhlungu ezenzeke endaweni yase-Phoenix namaphethelo eThekwini.
 Ngesikhathi sothuthuva olwedlula lonke ngesikha thi sentando yethu yabantu, esikhathini esivele sigcwele ukusolana nokuphambana, abantu abebephilisana  ngokuthula bavukelana bodwa.
Kusekuningi kakhulu okusamele sikuvumbu lule ngalezi zigameko ezenzekile. Ukubhebhethekiswa kwezindaba ezingamampunge, imifanekiso eyenziwe kanye nolwazi olungesilona iqiniso kwenze kwaba nzima ukuhlukanisa okuliqiniso nokuqanjiwe.",zu,human,0
"Umdlavuza ezinga neni uyenyuka emhlabeni jikelele, ngesilinganiso sengane eyodwa kwezingama-408 emhlabeni jikelele ihlo nzwa ngokuthi inomdlavu za ngaphambi kokuba ibe neminyaka eyi-15 yobu dala.
Ngokusho kuka-Taryn Seegers, uMxhumanisi weNhlangano Yomdlavuza Ezinganeni eNingizimu Afrika i-Childhood Cancer Foundation of South Africa (i-CHOC), kukholakala ukuthi izingane ezimbili kwezintathu ezinomdlavuza azikutholi ukwelashwa futhi lezo ezithola ukwela-shwa kujwayeleke ukuthi izinga lesifo selivele seliphe-zulu.
Kusukela ngowezi-2011, i-CHOC ibilokhu isebe nzisana noMnyango Wezempilo nabalaphi bendabuko ukuhlinzeka ngochwephe she bezempilo, abasebenzi bezempilo, abalaphi benda buko kanye nemiphakathi ngolwazi ngomdlavuza ezinganeni.",zu,human,0
